"DISTRICT","YEAR","MONTH","DATE","RAINFALL.ON.DAY"
"MANBHUM PURULIA",2016,"Apr",22,0
"MANBHUM PURULIA",2016,"Apr",23,0
"MANBHUM PURULIA",2016,"Apr",24,0
"MANBHUM PURULIA",2016,"Apr",25,0
"MANBHUM PURULIA",2016,"Apr",26,0
"MANBHUM PURULIA",2016,"Apr",27,0
"MANBHUM PURULIA",2016,"Apr",28,0
"MANBHUM PURULIA",2016,"Apr",29,0
"MANBHUM PURULIA",2016,"Apr",30,0
"MANBHUM PURULIA",2016,"Aug",1,12.53333
"MANBHUM PURULIA",2016,"Aug",2,6.711111
"MANBHUM PURULIA",2016,"Aug",3,27.8
"MANBHUM PURULIA",2016,"Aug",4,13.71111
"MANBHUM PURULIA",2016,"Aug",5,21.13333
"MANBHUM PURULIA",2016,"Aug",6,20.33333
"MANBHUM PURULIA",2016,"Aug",7,13.05556
"MANBHUM PURULIA",2016,"Aug",8,31.48889
"MANBHUM PURULIA",2016,"Aug",9,4.644444
"MANBHUM PURULIA",2016,"Aug",10,15.94444
"MANBHUM PURULIA",2016,"Aug",11,37.85
"MANBHUM PURULIA",2016,"Aug",12,10.11111
"MANBHUM PURULIA",2016,"Aug",13,14.325
"MANBHUM PURULIA",2016,"Aug",14,1.977778
"MANBHUM PURULIA",2016,"Aug",15,4.822222
"MANBHUM PURULIA",2016,"Aug",16,13.62222
"MANBHUM PURULIA",2016,"Aug",17,9.666667
"MANBHUM PURULIA",2016,"Aug",18,88.9375
"MANBHUM PURULIA",2016,"Aug",19,28.42222
"MANBHUM PURULIA",2016,"Aug",20,0.02222222
"MANBHUM PURULIA",2016,"Aug",21,0
"MANBHUM PURULIA",2016,"Aug",22,84.45556
"MANBHUM PURULIA",2016,"Aug",23,31.45
"MANBHUM PURULIA",2016,"Aug",24,1
"MANBHUM PURULIA",2016,"Aug",25,0
"MANBHUM PURULIA",2016,"Aug",26,3.52
"MANBHUM PURULIA",2016,"Aug",27,8.711111
"MANBHUM PURULIA",2016,"Aug",28,0.2
"MANBHUM PURULIA",2016,"Aug",29,0.3333333
"MANBHUM PURULIA",2016,"Aug",30,0
"MANBHUM PURULIA",2016,"Aug",31,0
"MANBHUM PURULIA",2016,"Dec",1,0
"MANBHUM PURULIA",2016,"Dec",2,0
"MANBHUM PURULIA",2016,"Dec",3,0
"MANBHUM PURULIA",2016,"Dec",4,0
"MANBHUM PURULIA",2016,"Dec",5,0
"MANBHUM PURULIA",2016,"Dec",6,0
"MANBHUM PURULIA",2016,"Dec",7,0
"MANBHUM PURULIA",2016,"Dec",8,0
"MANBHUM PURULIA",2016,"Dec",9,0
"MANBHUM PURULIA",2016,"Dec",10,0
"MANBHUM PURULIA",2016,"Dec",11,0
"MANBHUM PURULIA",2016,"Dec",12,0
"MANBHUM PURULIA",2016,"Dec",13,0
"MANBHUM PURULIA",2016,"Dec",14,0
"MANBHUM PURULIA",2016,"Dec",15,0
"MANBHUM PURULIA",2016,"Dec",16,0
"MANBHUM PURULIA",2016,"Dec",17,0
"MANBHUM PURULIA",2016,"Dec",18,0
"MANBHUM PURULIA",2016,"Dec",19,0
"MANBHUM PURULIA",2016,"Dec",20,0
"MANBHUM PURULIA",2016,"Dec",21,0
"MANBHUM PURULIA",2016,"Dec",22,0
"MANBHUM PURULIA",2016,"Dec",23,0
"MANBHUM PURULIA",2016,"Dec",24,0
"MANBHUM PURULIA",2016,"Dec",25,0
"MANBHUM PURULIA",2016,"Dec",26,0
"MANBHUM PURULIA",2016,"Dec",27,0
"MANBHUM PURULIA",2016,"Dec",28,0
"MANBHUM PURULIA",2016,"Dec",29,0
"MANBHUM PURULIA",2016,"Dec",30,0
"MANBHUM PURULIA",2016,"Dec",31,0
"MANBHUM PURULIA",2016,"Feb",1,0
"MANBHUM PURULIA",2016,"Feb",2,0
"MANBHUM PURULIA",2016,"Feb",3,0
"MANBHUM PURULIA",2016,"Feb",4,0
"MANBHUM PURULIA",2016,"Feb",5,0
"MANBHUM PURULIA",2016,"Feb",6,0
"MANBHUM PURULIA",2016,"Feb",7,0
"MANBHUM PURULIA",2016,"Feb",8,0
"MANBHUM PURULIA",2016,"Feb",9,6.2
"MANBHUM PURULIA",2016,"Feb",10,0
"MANBHUM PURULIA",2016,"Feb",11,0
"MANBHUM PURULIA",2016,"Feb",12,0
"MANBHUM PURULIA",2016,"Feb",13,0
"MANBHUM PURULIA",2016,"Feb",14,0
"MANBHUM PURULIA",2016,"Feb",15,0
"MANBHUM PURULIA",2016,"Feb",16,0
"MANBHUM PURULIA",2016,"Feb",17,0
"MANBHUM PURULIA",2016,"Feb",18,0
"MANBHUM PURULIA",2016,"Feb",19,0
"MANBHUM PURULIA",2016,"Feb",20,0
"MANBHUM PURULIA",2016,"Feb",21,0
"MANBHUM PURULIA",2016,"Feb",22,0
"MANBHUM PURULIA",2016,"Feb",23,0
"MANBHUM PURULIA",2016,"Feb",24,0
"MANBHUM PURULIA",2016,"Feb",25,7.228571
"MANBHUM PURULIA",2016,"Feb",26,0
"MANBHUM PURULIA",2016,"Feb",27,0.2571429
"MANBHUM PURULIA",2016,"Feb",28,1.8
"MANBHUM PURULIA",2016,"Feb",29,0
"MANBHUM PURULIA",2016,"Jan",1,0
"MANBHUM PURULIA",2016,"Jan",2,0
"MANBHUM PURULIA",2016,"Jan",3,0
"MANBHUM PURULIA",2016,"Jan",4,0
"MANBHUM PURULIA",2016,"Jan",5,0
"MANBHUM PURULIA",2016,"Jan",6,0
"MANBHUM PURULIA",2016,"Jan",7,0
"MANBHUM PURULIA",2016,"Jan",8,0
"MANBHUM PURULIA",2016,"Jan",9,0
"MANBHUM PURULIA",2016,"Jan",10,0
"MANBHUM PURULIA",2016,"Jan",11,0
"MANBHUM PURULIA",2016,"Jan",12,0
"MANBHUM PURULIA",2016,"Jan",13,0
"MANBHUM PURULIA",2016,"Jan",14,0
"MANBHUM PURULIA",2016,"Jan",15,0
"MANBHUM PURULIA",2016,"Jan",16,0
"MANBHUM PURULIA",2016,"Jan",17,0
"MANBHUM PURULIA",2016,"Jan",18,0
"MANBHUM PURULIA",2016,"Jan",19,2.4
"MANBHUM PURULIA",2016,"Jan",20,2.6
"MANBHUM PURULIA",2016,"Jan",21,0
"MANBHUM PURULIA",2016,"Jan",22,0
"MANBHUM PURULIA",2016,"Jan",23,0
"MANBHUM PURULIA",2016,"Jan",24,0
"MANBHUM PURULIA",2016,"Jan",25,0
"MANBHUM PURULIA",2016,"Jan",26,0
"MANBHUM PURULIA",2016,"Jan",27,0
"MANBHUM PURULIA",2016,"Jan",28,0
"MANBHUM PURULIA",2016,"Jan",29,0
"MANBHUM PURULIA",2016,"Jan",30,0
"MANBHUM PURULIA",2016,"Jan",31,0
"MANBHUM PURULIA",2016,"Jul",1,3.022222
"MANBHUM PURULIA",2016,"Jul",2,2.177778
"MANBHUM PURULIA",2016,"Jul",3,20.96667
"MANBHUM PURULIA",2016,"Jul",4,51.24444
"MANBHUM PURULIA",2016,"Jul",5,1.844444
"MANBHUM PURULIA",2016,"Jul",6,0.2222222
"MANBHUM PURULIA",2016,"Jul",7,0.5111111
"MANBHUM PURULIA",2016,"Jul",8,0.1333333
"MANBHUM PURULIA",2016,"Jul",9,8.6
"MANBHUM PURULIA",2016,"Jul",10,6.155556
"MANBHUM PURULIA",2016,"Jul",11,0.2222222
"MANBHUM PURULIA",2016,"Jul",12,5.411111
"MANBHUM PURULIA",2016,"Jul",13,26.55556
"MANBHUM PURULIA",2016,"Jul",14,0
"MANBHUM PURULIA",2016,"Jul",15,18.75556
"MANBHUM PURULIA",2016,"Jul",16,9.755556
"MANBHUM PURULIA",2016,"Jul",17,5.275
"MANBHUM PURULIA",2016,"Jul",18,0.1111111
"MANBHUM PURULIA",2016,"Jul",19,0.3555556
"MANBHUM PURULIA",2016,"Jul",20,9.066667
"MANBHUM PURULIA",2016,"Jul",21,13.84444
"MANBHUM PURULIA",2016,"Jul",22,24.97778
"MANBHUM PURULIA",2016,"Jul",23,9.833333
"MANBHUM PURULIA",2016,"Jul",24,2
"MANBHUM PURULIA",2016,"Jul",25,1.622222
"MANBHUM PURULIA",2016,"Jul",26,5.088889
"MANBHUM PURULIA",2016,"Jul",27,4.222222
"MANBHUM PURULIA",2016,"Jul",28,0
"MANBHUM PURULIA",2016,"Jul",29,0
"MANBHUM PURULIA",2016,"Jul",30,4.133333
"MANBHUM PURULIA",2016,"Jul",31,15.1
"MANBHUM PURULIA",2016,"Jun",1,25.325
"MANBHUM PURULIA",2016,"Jun",2,5.611111
"MANBHUM PURULIA",2016,"Jun",3,1.711111
"MANBHUM PURULIA",2016,"Jun",4,0.1333333
"MANBHUM PURULIA",2016,"Jun",5,0.575
"MANBHUM PURULIA",2016,"Jun",6,0
"MANBHUM PURULIA",2016,"Jun",7,0
"MANBHUM PURULIA",2016,"Jun",8,0
"MANBHUM PURULIA",2016,"Jun",9,11.44444
"MANBHUM PURULIA",2016,"Jun",10,5.455556
"MANBHUM PURULIA",2016,"Jun",11,0.6444444
"MANBHUM PURULIA",2016,"Jun",12,0
"MANBHUM PURULIA",2016,"Jun",13,0.2
"MANBHUM PURULIA",2016,"Jun",14,14.14444
"MANBHUM PURULIA",2016,"Jun",15,18.28889
"MANBHUM PURULIA",2016,"Jun",16,5.6
"MANBHUM PURULIA",2016,"Jun",17,30.64444
"MANBHUM PURULIA",2016,"Jun",18,0.7333333
"MANBHUM PURULIA",2016,"Jun",19,2.222222
"MANBHUM PURULIA",2016,"Jun",20,0.5333333
"MANBHUM PURULIA",2016,"Jun",21,1.111111
"MANBHUM PURULIA",2016,"Jun",22,0.6666667
"MANBHUM PURULIA",2016,"Jun",23,0.5666667
"MANBHUM PURULIA",2016,"Jun",24,10.4
"MANBHUM PURULIA",2016,"Jun",25,0
"MANBHUM PURULIA",2016,"Jun",26,0
"MANBHUM PURULIA",2016,"Jun",27,0
"MANBHUM PURULIA",2016,"Jun",28,6.9
"MANBHUM PURULIA",2016,"Jun",29,5.8
"MANBHUM PURULIA",2016,"Jun",30,6.866667
"MANBHUM PURULIA",2016,"Mar",1,1.085714
"MANBHUM PURULIA",2016,"Mar",2,0
"MANBHUM PURULIA",2016,"Mar",3,0
"MANBHUM PURULIA",2016,"Mar",4,0
"MANBHUM PURULIA",2016,"Mar",5,0
"MANBHUM PURULIA",2016,"Mar",6,0
"MANBHUM PURULIA",2016,"Mar",7,0
"MANBHUM PURULIA",2016,"Mar",8,0.6
"MANBHUM PURULIA",2016,"Mar",9,0
"MANBHUM PURULIA",2016,"Mar",10,0.4857143
"MANBHUM PURULIA",2016,"Mar",11,0
"MANBHUM PURULIA",2016,"Mar",12,0
"MANBHUM PURULIA",2016,"Mar",13,0
"MANBHUM PURULIA",2016,"Mar",14,0.1428571
"MANBHUM PURULIA",2016,"Mar",15,1.885714
"MANBHUM PURULIA",2016,"Mar",16,0
"MANBHUM PURULIA",2016,"Mar",17,0
"MANBHUM PURULIA",2016,"Mar",18,0
"MANBHUM PURULIA",2016,"Mar",19,0.2333333
"MANBHUM PURULIA",2016,"Mar",20,1.114286
"MANBHUM PURULIA",2016,"Mar",21,0
"MANBHUM PURULIA",2016,"Mar",22,0
"MANBHUM PURULIA",2016,"Mar",23,0
"MANBHUM PURULIA",2016,"Mar",24,0
"MANBHUM PURULIA",2016,"Mar",25,0
"MANBHUM PURULIA",2016,"Mar",26,0
"MANBHUM PURULIA",2016,"Mar",27,0
"MANBHUM PURULIA",2016,"Mar",28,0
"MANBHUM PURULIA",2016,"Mar",29,0
"MANBHUM PURULIA",2016,"Mar",30,0
"MANBHUM PURULIA",2016,"Mar",31,0
"MANBHUM PURULIA",2016,"May",1,0
"MANBHUM PURULIA",2016,"May",2,0
"MANBHUM PURULIA",2016,"May",3,0
"MANBHUM PURULIA",2016,"May",4,1.485714
"MANBHUM PURULIA",2016,"May",5,1.657143
"MANBHUM PURULIA",2016,"May",6,0.9142857
"MANBHUM PURULIA",2016,"May",7,0
"MANBHUM PURULIA",2016,"May",8,0.5428571
"MANBHUM PURULIA",2016,"May",9,11.51429
"MANBHUM PURULIA",2016,"May",10,0
"MANBHUM PURULIA",2016,"May",11,0
"MANBHUM PURULIA",2016,"May",12,0.05714286
"MANBHUM PURULIA",2016,"May",13,3.742857
"MANBHUM PURULIA",2016,"May",14,0
"MANBHUM PURULIA",2016,"May",15,1.771429
"MANBHUM PURULIA",2016,"May",16,6.771429
"MANBHUM PURULIA",2016,"May",17,0.2571429
"MANBHUM PURULIA",2016,"May",18,1.2
"MANBHUM PURULIA",2016,"May",19,0.1666667
"MANBHUM PURULIA",2016,"May",20,5.485714
"MANBHUM PURULIA",2016,"May",21,2.2
"MANBHUM PURULIA",2016,"May",22,3.428571
"MANBHUM PURULIA",2016,"May",23,0.6
"MANBHUM PURULIA",2016,"May",24,3.966667
"MANBHUM PURULIA",2016,"May",25,0
"MANBHUM PURULIA",2016,"May",26,1.633333
"MANBHUM PURULIA",2016,"May",27,1.8
"MANBHUM PURULIA",2016,"May",28,2.933333
"MANBHUM PURULIA",2016,"May",29,19.48571
"MANBHUM PURULIA",2016,"May",30,0
"MANBHUM PURULIA",2016,"May",31,1.866667
"MANBHUM PURULIA",2016,"Nov",1,0
"MANBHUM PURULIA",2016,"Nov",2,0
"MANBHUM PURULIA",2016,"Nov",3,0
"MANBHUM PURULIA",2016,"Nov",4,0
"MANBHUM PURULIA",2016,"Nov",5,0
"MANBHUM PURULIA",2016,"Nov",6,0
"MANBHUM PURULIA",2016,"Nov",7,0
"MANBHUM PURULIA",2016,"Nov",8,0
"MANBHUM PURULIA",2016,"Nov",9,0
"MANBHUM PURULIA",2016,"Nov",10,0
"MANBHUM PURULIA",2016,"Nov",11,0
"MANBHUM PURULIA",2016,"Nov",12,0
"MANBHUM PURULIA",2016,"Nov",13,0
"MANBHUM PURULIA",2016,"Nov",14,0
"MANBHUM PURULIA",2016,"Nov",15,0
"MANBHUM PURULIA",2016,"Nov",16,0
"MANBHUM PURULIA",2016,"Nov",17,0
"MANBHUM PURULIA",2016,"Nov",18,0
"MANBHUM PURULIA",2016,"Nov",19,0
"MANBHUM PURULIA",2016,"Nov",20,0
"MANBHUM PURULIA",2016,"Nov",21,0
"MANBHUM PURULIA",2016,"Nov",22,0
"MANBHUM PURULIA",2016,"Nov",23,0
"MANBHUM PURULIA",2016,"Nov",24,0
"MANBHUM PURULIA",2016,"Nov",25,0
"MANBHUM PURULIA",2016,"Nov",26,0
"MANBHUM PURULIA",2016,"Nov",27,0
"MANBHUM PURULIA",2016,"Nov",28,0
"MANBHUM PURULIA",2016,"Nov",29,0
"MANBHUM PURULIA",2016,"Nov",30,0
"MANBHUM PURULIA",2016,"Oct",1,0
"MANBHUM PURULIA",2016,"Oct",2,0.06
"MANBHUM PURULIA",2016,"Oct",3,0.08
"MANBHUM PURULIA",2016,"Oct",4,0
"MANBHUM PURULIA",2016,"Oct",5,0
"MANBHUM PURULIA",2016,"Oct",6,2.72
"MANBHUM PURULIA",2016,"Oct",7,8.92
"MANBHUM PURULIA",2016,"Oct",8,3.433333
"MANBHUM PURULIA",2016,"Oct",9,4
"MANBHUM PURULIA",2016,"Oct",10,0
"MANBHUM PURULIA",2016,"Oct",11,10.3
"MANBHUM PURULIA",2016,"Oct",12,0
"MANBHUM PURULIA",2016,"Oct",13,0
"MANBHUM PURULIA",2016,"Oct",14,0
"MANBHUM PURULIA",2016,"Oct",15,0
"MANBHUM PURULIA",2016,"Oct",16,0
"MANBHUM PURULIA",2016,"Oct",17,0
"MANBHUM PURULIA",2016,"Oct",18,0
"MANBHUM PURULIA",2016,"Oct",19,0
"MANBHUM PURULIA",2016,"Oct",20,0
"MANBHUM PURULIA",2016,"Oct",21,0
"MANBHUM PURULIA",2016,"Oct",22,0
"MANBHUM PURULIA",2016,"Oct",23,0
"MANBHUM PURULIA",2016,"Oct",24,0
"MANBHUM PURULIA",2016,"Oct",25,0
"MANBHUM PURULIA",2016,"Oct",26,0
"MANBHUM PURULIA",2016,"Oct",27,0
"MANBHUM PURULIA",2016,"Oct",28,0.6571429
"MANBHUM PURULIA",2016,"Oct",29,0
"MANBHUM PURULIA",2016,"Oct",30,0
"MANBHUM PURULIA",2016,"Oct",31,0
"MANBHUM PURULIA",2016,"Sep",1,0
"MANBHUM PURULIA",2016,"Sep",2,0.1111111
"MANBHUM PURULIA",2016,"Sep",3,9.24
"MANBHUM PURULIA",2016,"Sep",4,41.33333
"MANBHUM PURULIA",2016,"Sep",5,42.04444
"MANBHUM PURULIA",2016,"Sep",6,80.51111
"MANBHUM PURULIA",2016,"Sep",7,16.22
"MANBHUM PURULIA",2016,"Sep",8,25.02
"MANBHUM PURULIA",2016,"Sep",9,12.56667
"MANBHUM PURULIA",2016,"Sep",10,0
"MANBHUM PURULIA",2016,"Sep",11,0.5
"MANBHUM PURULIA",2016,"Sep",12,0
"MANBHUM PURULIA",2016,"Sep",13,1.088889
"MANBHUM PURULIA",2016,"Sep",14,12.7
"MANBHUM PURULIA",2016,"Sep",15,4.96
"MANBHUM PURULIA",2016,"Sep",16,0.72
"MANBHUM PURULIA",2016,"Sep",17,0
"MANBHUM PURULIA",2016,"Sep",18,0.5
"MANBHUM PURULIA",2016,"Sep",19,0
"MANBHUM PURULIA",2016,"Sep",20,0
"MANBHUM PURULIA",2016,"Sep",21,7.9
"MANBHUM PURULIA",2016,"Sep",22,5.04
"MANBHUM PURULIA",2016,"Sep",23,1.544444
"MANBHUM PURULIA",2016,"Sep",24,6.04
"MANBHUM PURULIA",2016,"Sep",25,24.34
"MANBHUM PURULIA",2016,"Sep",26,22.03
"MANBHUM PURULIA",2016,"Sep",27,12.175
"MANBHUM PURULIA",2016,"Sep",28,1.64
"MANBHUM PURULIA",2016,"Sep",29,1.088889
"MANBHUM PURULIA",2016,"Sep",30,0.2666667
"MANBHUM PURULIA",2017,"Apr",1,0
"MANBHUM PURULIA",2017,"Apr",2,0
"MANBHUM PURULIA",2017,"Apr",3,0
"MANBHUM PURULIA",2017,"Apr",4,0
"MANBHUM PURULIA",2017,"Apr",5,0
"MANBHUM PURULIA",2017,"Apr",6,0.6
"MANBHUM PURULIA",2017,"Apr",7,0
"MANBHUM PURULIA",2017,"Apr",8,7.66
"MANBHUM PURULIA",2017,"Apr",9,15.04444
"MANBHUM PURULIA",2017,"Apr",10,0
"MANBHUM PURULIA",2017,"Apr",11,0
"MANBHUM PURULIA",2017,"Apr",12,0
"MANBHUM PURULIA",2017,"Apr",13,0
"MANBHUM PURULIA",2017,"Apr",14,0
"MANBHUM PURULIA",2017,"Apr",15,0
"MANBHUM PURULIA",2017,"Apr",16,0
"MANBHUM PURULIA",2017,"Apr",17,0
"MANBHUM PURULIA",2017,"Apr",18,0
"MANBHUM PURULIA",2017,"Apr",19,0
"MANBHUM PURULIA",2017,"Apr",20,0
"MANBHUM PURULIA",2017,"Apr",21,0
"MANBHUM PURULIA",2017,"Apr",22,1.977778
"MANBHUM PURULIA",2017,"Apr",23,5.244444
"MANBHUM PURULIA",2017,"Apr",24,12.24444
"MANBHUM PURULIA",2017,"Apr",25,0
"MANBHUM PURULIA",2017,"Apr",26,0
"MANBHUM PURULIA",2017,"Apr",27,0
"MANBHUM PURULIA",2017,"Apr",28,0
"MANBHUM PURULIA",2017,"Apr",29,0
"MANBHUM PURULIA",2017,"Apr",30,0
"MANBHUM PURULIA",2017,"Aug",1,5.111111
"MANBHUM PURULIA",2017,"Aug",2,10.93333
"MANBHUM PURULIA",2017,"Aug",3,5.044444
"MANBHUM PURULIA",2017,"Aug",4,3.688889
"MANBHUM PURULIA",2017,"Aug",5,32.82222
"MANBHUM PURULIA",2017,"Aug",6,11.21111
"MANBHUM PURULIA",2017,"Aug",7,3.666667
"MANBHUM PURULIA",2017,"Aug",8,0.06666667
"MANBHUM PURULIA",2017,"Aug",9,1.111111
"MANBHUM PURULIA",2017,"Aug",10,0
"MANBHUM PURULIA",2017,"Aug",11,2.777778
"MANBHUM PURULIA",2017,"Aug",12,18.71111
"MANBHUM PURULIA",2017,"Aug",13,1.744444
"MANBHUM PURULIA",2017,"Aug",14,4.866667
"MANBHUM PURULIA",2017,"Aug",15,30.73333
"MANBHUM PURULIA",2017,"Aug",16,20.71111
"MANBHUM PURULIA",2017,"Aug",17,15.2
"MANBHUM PURULIA",2017,"Aug",18,11.91111
"MANBHUM PURULIA",2017,"Aug",19,2.866667
"MANBHUM PURULIA",2017,"Aug",20,13.225
"MANBHUM PURULIA",2017,"Aug",21,5.55
"MANBHUM PURULIA",2017,"Aug",22,0
"MANBHUM PURULIA",2017,"Aug",23,0
"MANBHUM PURULIA",2017,"Aug",24,0.8
"MANBHUM PURULIA",2017,"Aug",25,7.822222
"MANBHUM PURULIA",2017,"Aug",26,0
"MANBHUM PURULIA",2017,"Aug",27,0.2666667
"MANBHUM PURULIA",2017,"Aug",28,12.45556
"MANBHUM PURULIA",2017,"Aug",29,24.43333
"MANBHUM PURULIA",2017,"Aug",30,1.777778
"MANBHUM PURULIA",2017,"Aug",31,0.06666667
"MANBHUM PURULIA",2017,"Dec",1,0
"MANBHUM PURULIA",2017,"Dec",2,0
"MANBHUM PURULIA",2017,"Dec",3,0
"MANBHUM PURULIA",2017,"Dec",4,0
"MANBHUM PURULIA",2017,"Dec",5,0
"MANBHUM PURULIA",2017,"Dec",6,0
"MANBHUM PURULIA",2017,"Dec",7,0
"MANBHUM PURULIA",2017,"Dec",8,0
"MANBHUM PURULIA",2017,"Dec",9,0
"MANBHUM PURULIA",2017,"Dec",10,0.6666667
"MANBHUM PURULIA",2017,"Dec",11,0.4
"MANBHUM PURULIA",2017,"Dec",12,0
"MANBHUM PURULIA",2017,"Dec",13,0
"MANBHUM PURULIA",2017,"Dec",14,0
"MANBHUM PURULIA",2017,"Dec",15,0
"MANBHUM PURULIA",2017,"Dec",16,0
"MANBHUM PURULIA",2017,"Dec",17,0
"MANBHUM PURULIA",2017,"Dec",18,0
"MANBHUM PURULIA",2017,"Dec",19,0
"MANBHUM PURULIA",2017,"Dec",20,0
"MANBHUM PURULIA",2017,"Dec",21,0
"MANBHUM PURULIA",2017,"Dec",22,0
"MANBHUM PURULIA",2017,"Dec",23,0
"MANBHUM PURULIA",2017,"Dec",24,0
"MANBHUM PURULIA",2017,"Dec",25,0
"MANBHUM PURULIA",2017,"Dec",26,0
"MANBHUM PURULIA",2017,"Dec",27,0
"MANBHUM PURULIA",2017,"Dec",28,0
"MANBHUM PURULIA",2017,"Dec",29,0
"MANBHUM PURULIA",2017,"Dec",30,0
"MANBHUM PURULIA",2017,"Dec",31,0
"MANBHUM PURULIA",2017,"Feb",1,0
"MANBHUM PURULIA",2017,"Feb",2,0
"MANBHUM PURULIA",2017,"Feb",3,0
"MANBHUM PURULIA",2017,"Feb",4,0
"MANBHUM PURULIA",2017,"Feb",5,0
"MANBHUM PURULIA",2017,"Feb",6,0
"MANBHUM PURULIA",2017,"Feb",7,0
"MANBHUM PURULIA",2017,"Feb",8,0
"MANBHUM PURULIA",2017,"Feb",9,0
"MANBHUM PURULIA",2017,"Feb",10,0
"MANBHUM PURULIA",2017,"Feb",11,0
"MANBHUM PURULIA",2017,"Feb",12,0
"MANBHUM PURULIA",2017,"Feb",13,0
"MANBHUM PURULIA",2017,"Feb",14,0
"MANBHUM PURULIA",2017,"Feb",15,0
"MANBHUM PURULIA",2017,"Feb",16,0
"MANBHUM PURULIA",2017,"Feb",17,0
"MANBHUM PURULIA",2017,"Feb",18,0
"MANBHUM PURULIA",2017,"Feb",19,0
"MANBHUM PURULIA",2017,"Feb",20,0
"MANBHUM PURULIA",2017,"Feb",21,0
"MANBHUM PURULIA",2017,"Feb",22,0
"MANBHUM PURULIA",2017,"Feb",23,0
"MANBHUM PURULIA",2017,"Feb",24,0
"MANBHUM PURULIA",2017,"Feb",25,0
"MANBHUM PURULIA",2017,"Feb",26,0
"MANBHUM PURULIA",2017,"Feb",27,0
"MANBHUM PURULIA",2017,"Feb",28,0
"MANBHUM PURULIA",2017,"Jan",1,0
"MANBHUM PURULIA",2017,"Jan",2,0
"MANBHUM PURULIA",2017,"Jan",3,0.08888889
"MANBHUM PURULIA",2017,"Jan",4,0
"MANBHUM PURULIA",2017,"Jan",5,0
"MANBHUM PURULIA",2017,"Jan",6,0
"MANBHUM PURULIA",2017,"Jan",7,0
"MANBHUM PURULIA",2017,"Jan",8,0
"MANBHUM PURULIA",2017,"Jan",9,0
"MANBHUM PURULIA",2017,"Jan",10,0
"MANBHUM PURULIA",2017,"Jan",11,0
"MANBHUM PURULIA",2017,"Jan",12,0
"MANBHUM PURULIA",2017,"Jan",13,0
"MANBHUM PURULIA",2017,"Jan",14,0
"MANBHUM PURULIA",2017,"Jan",15,0
"MANBHUM PURULIA",2017,"Jan",16,0
"MANBHUM PURULIA",2017,"Jan",17,0
"MANBHUM PURULIA",2017,"Jan",18,0
"MANBHUM PURULIA",2017,"Jan",19,0
"MANBHUM PURULIA",2017,"Jan",20,0
"MANBHUM PURULIA",2017,"Jan",21,0
"MANBHUM PURULIA",2017,"Jan",22,0
"MANBHUM PURULIA",2017,"Jan",23,0
"MANBHUM PURULIA",2017,"Jan",24,0
"MANBHUM PURULIA",2017,"Jan",25,0
"MANBHUM PURULIA",2017,"Jan",26,0
"MANBHUM PURULIA",2017,"Jan",27,0
"MANBHUM PURULIA",2017,"Jan",28,0
"MANBHUM PURULIA",2017,"Jan",29,0
"MANBHUM PURULIA",2017,"Jan",30,0
"MANBHUM PURULIA",2017,"Jan",31,0
"MANBHUM PURULIA",2017,"Jul",1,0.05
"MANBHUM PURULIA",2017,"Jul",2,13.24444
"MANBHUM PURULIA",2017,"Jul",3,6.888889
"MANBHUM PURULIA",2017,"Jul",4,7.677778
"MANBHUM PURULIA",2017,"Jul",5,13.57778
"MANBHUM PURULIA",2017,"Jul",6,5.988889
"MANBHUM PURULIA",2017,"Jul",7,0.6444444
"MANBHUM PURULIA",2017,"Jul",8,7.155556
"MANBHUM PURULIA",2017,"Jul",9,0
"MANBHUM PURULIA",2017,"Jul",10,2.444444
"MANBHUM PURULIA",2017,"Jul",11,1.466667
"MANBHUM PURULIA",2017,"Jul",12,20.62222
"MANBHUM PURULIA",2017,"Jul",13,17.15556
"MANBHUM PURULIA",2017,"Jul",14,0.08888889
"MANBHUM PURULIA",2017,"Jul",15,7.555556
"MANBHUM PURULIA",2017,"Jul",16,6.155556
"MANBHUM PURULIA",2017,"Jul",17,4.844444
"MANBHUM PURULIA",2017,"Jul",18,0.2666667
"MANBHUM PURULIA",2017,"Jul",19,3.344444
"MANBHUM PURULIA",2017,"Jul",20,43.62222
"MANBHUM PURULIA",2017,"Jul",21,18.27778
"MANBHUM PURULIA",2017,"Jul",22,41.93333
"MANBHUM PURULIA",2017,"Jul",23,59.4125
"MANBHUM PURULIA",2017,"Jul",24,79.33333
"MANBHUM PURULIA",2017,"Jul",25,103.9556
"MANBHUM PURULIA",2017,"Jul",26,60.21111
"MANBHUM PURULIA",2017,"Jul",27,2.622222
"MANBHUM PURULIA",2017,"Jul",28,4.044444
"MANBHUM PURULIA",2017,"Jul",29,0.2666667
"MANBHUM PURULIA",2017,"Jul",30,26.97778
"MANBHUM PURULIA",2017,"Jul",31,8.333333
"MANBHUM PURULIA",2017,"Jun",1,0
"MANBHUM PURULIA",2017,"Jun",2,1.933333
"MANBHUM PURULIA",2017,"Jun",3,0.04444444
"MANBHUM PURULIA",2017,"Jun",4,0
"MANBHUM PURULIA",2017,"Jun",5,0
"MANBHUM PURULIA",2017,"Jun",6,10.48889
"MANBHUM PURULIA",2017,"Jun",7,17.55556
"MANBHUM PURULIA",2017,"Jun",8,0
"MANBHUM PURULIA",2017,"Jun",9,0
